id,month,region_type,region_name,country,source,ns,s
467,2020-08-01,GENE,S,Poland,ENA,38,11
468,2020-08-01,GENE,S,Qatar,ENA,28,2
469,2020-08-01,GENE,S,Spain,ENA,905,28
470,2020-08-01,GENE,S,United Kingdom,ENA,496,134
471,2020-08-01,GENE,S,United States,ENA,140,26
472,2020-09-01,GENE,E,Spain,ENA,14,6
473,2020-09-01,GENE,E,United Kingdom,ENA,9,62
474,2020-09-01,GENE,E,United States,ENA,2,4
475,2020-09-01,GENE,M,Brazil,ENA,0,2
476,2020-09-01,GENE,M,Poland,ENA,0,1
477,2020-09-01,GENE,M,Spain,ENA,8,715
478,2020-09-01,GENE,M,United Kingdom,ENA,34,784
479,2020-09-01,GENE,M,United States,ENA,2,3
480,2020-09-01,GENE,N,Bangladesh,ENA,3,1
481,2020-09-01,GENE,N,Brazil,ENA,39,22
482,2020-09-01,GENE,N,Peru,ENA,27,25
483,2020-09-01,GENE,N,Poland,ENA,17,6
484,2020-09-01,GENE,N,Spain,ENA,971,168
485,2020-09-01,GENE,N,Turkey,ENA,4,1
486,2020-09-01,GENE,N,United Kingdom,ENA,2543,1054
487,2020-09-01,GENE,N,United States,ENA,138,26
488,2020-09-01,GENE,ORF10,Spain,ENA,667,5
489,2020-09-01,GENE,ORF10,United Kingdom,ENA,522,9
490,2020-09-01,GENE,ORF10,United States,ENA,1,2
491,2020-09-01,GENE,ORF1ab,Bangladesh,ENA,5,4
492,2020-09-01,GENE,ORF1ab,Brazil,ENA,38,39
493,2020-09-01,GENE,ORF1ab,Peru,ENA,65,53
494,2020-09-01,GENE,ORF1ab,Poland,ENA,15,22
495,2020-09-01,GENE,ORF1ab,Spain,ENA,1976,3521
496,2020-09-01,GENE,ORF1ab,Switzerland,ENA,0,1
497,2020-09-01,GENE,ORF1ab,Turkey,ENA,1,3
498,2020-09-01,GENE,ORF1ab,United Kingdom,ENA,3975,5715
499,2020-09-01,GENE,ORF1ab,United States,ENA,285,342
500,2020-09-01,GENE,ORF3a,Brazil,ENA,3,5
501,2020-09-01,GENE,ORF3a,Peru,ENA,9,2
502,2020-09-01,GENE,ORF3a,Poland,ENA,1,1
503,2020-09-01,GENE,ORF3a,Spain,ENA,185,85
504,2020-09-01,GENE,ORF3a,United Kingdom,ENA,584,148
505,2020-09-01,GENE,ORF3a,United States,ENA,64,3
506,2020-09-01,GENE,ORF6,Spain,ENA,6,11
507,2020-09-01,GENE,ORF6,United Kingdom,ENA,13,12
508,2020-09-01,GENE,ORF6,United States,ENA,3,2
509,2020-09-01,GENE,ORF7a,Spain,ENA,21,3
510,2020-09-01,GENE,ORF7a,United Kingdom,ENA,67,29
511,2020-09-01,GENE,ORF7a,United States,ENA,2,2
512,2020-09-01,GENE,ORF7b,Spain,ENA,6,2
513,2020-09-01,GENE,ORF7b,United Kingdom,ENA,122,49
514,2020-09-01,GENE,ORF8,Brazil,ENA,3,3
515,2020-09-01,GENE,ORF8,Peru,ENA,1,2
516,2020-09-01,GENE,ORF8,Spain,ENA,61,314
517,2020-09-01,GENE,ORF8,United Kingdom,ENA,77,478
518,2020-09-01,GENE,ORF8,United States,ENA,31,9
519,2020-09-01,GENE,S,Brazil,ENA,19,9
520,2020-09-01,GENE,S,Peru,ENA,19,14
521,2020-09-01,GENE,S,Poland,ENA,7,4
522,2020-09-01,GENE,S,Spain,ENA,1688,127
523,2020-09-01,GENE,S,United Kingdom,ENA,2854,720
524,2020-09-01,GENE,S,United States,ENA,127,32
525,2020-10-01,GENE,E,Brazil,ENA,0,1
526,2020-10-01,GENE,E,Poland,ENA,0,2
527,2020-10-01,GENE,E,Spain,ENA,5,4
528,2020-10-01,GENE,E,United Kingdom,ENA,24,114
529,2020-10-01,GENE,E,United States,ENA,6,2
530,2020-10-01,GENE,M,Brazil,ENA,0,6
531,2020-10-01,GENE,M,Peru,ENA,0,6
532,2020-10-01,GENE,M,Poland,ENA,0,5
533,2020-10-01,GENE,M,South Africa,ENA,2,2
534,2020-10-01,GENE,M,Spain,ENA,13,823
535,2020-10-01,GENE,M,Switzerland,ENA,0,8
536,2020-10-01,GENE,M,United Kingdom,ENA,67,1695
537,2020-10-01,GENE,M,United States,ENA,2,18
538,2020-10-01,GENE,N,Bangladesh,ENA,4,3
539,2020-10-01,GENE,N,Brazil,ENA,169,62
540,2020-10-01,GENE,N,Peru,ENA,85,52
541,2020-10-01,GENE,N,Poland,ENA,59,24
542,2020-10-01,GENE,N,Spain,ENA,1099,134
543,2020-10-01,GENE,N,Switzerland,ENA,48,10
544,2020-10-01,GENE,N,United Kingdom,ENA,3241,1064
545,2020-10-01,GENE,N,United States,ENA,161,40
546,2020-10-01,GENE,ORF10,Brazil,ENA,0,1
547,2020-10-01,GENE,ORF10,Spain,ENA,752,2
548,2020-10-01,GENE,ORF10,United Kingdom,ENA,1305,7
549,2020-10-01,GENE,ORF10,United States,ENA,4,4
550,2020-10-01,GENE,ORF1ab,Bangladesh,ENA,9,10
551,2020-10-01,GENE,ORF1ab,Brazil,ENA,130,192
552,2020-10-01,GENE,ORF1ab,Ecuador,ENA,3,5
553,2020-10-01,GENE,ORF1ab,Malaysia,ENA,44,31
554,2020-10-01,GENE,ORF1ab,Peru,ENA,201,134
555,2020-10-01,GENE,ORF1ab,Poland,ENA,92,165
556,2020-10-01,GENE,ORF1ab,South Africa,ENA,39,28
557,2020-10-01,GENE,ORF1ab,Spain,ENA,2543,4211
558,2020-10-01,GENE,ORF1ab,Switzerland,ENA,42,136
559,2020-10-01,GENE,ORF1ab,Turkey,ENA,2,1
560,2020-10-01,GENE,ORF1ab,United Kingdom,ENA,5992,9202
561,2020-10-01,GENE,ORF1ab,United States,ENA,413,465
562,2020-10-01,GENE,ORF3a,Bangladesh,ENA,1,1
563,2020-10-01,GENE,ORF3a,Brazil,ENA,14,12
564,2020-10-01,GENE,ORF3a,Malaysia,ENA,0,1
565,2020-10-01,GENE,ORF3a,Peru,ENA,19,4
566,2020-10-01,GENE,ORF3a,Poland,ENA,24,3
567,2020-10-01,GENE,ORF3a,Spain,ENA,237,46
568,2020-10-01,GENE,ORF3a,Switzerland,ENA,15,3
569,2020-10-01,GENE,ORF3a,United Kingdom,ENA,740,313
570,2020-10-01,GENE,ORF3a,United States,ENA,92,8
571,2020-10-01,GENE,ORF6,Peru,ENA,2,2
572,2020-10-01,GENE,ORF6,Poland,ENA,0,2
573,2020-10-01,GENE,ORF6,Spain,ENA,4,10
574,2020-10-01,GENE,ORF6,United Kingdom,ENA,24,35
575,2020-10-01,GENE,ORF6,United States,ENA,0,3
576,2020-10-01,GENE,ORF7a,Brazil,ENA,5,3
577,2020-10-01,GENE,ORF7a,Peru,ENA,2,1
578,2020-10-01,GENE,ORF7a,Spain,ENA,30,82
579,2020-10-01,GENE,ORF7a,United Kingdom,ENA,135,62
580,2020-10-01,GENE,ORF7a,United States,ENA,6,2
581,2020-10-01,GENE,ORF7b,Brazil,ENA,0,1
582,2020-10-01,GENE,ORF7b,Peru,ENA,2,1
583,2020-10-01,GENE,ORF7b,Poland,ENA,0,3
584,2020-10-01,GENE,ORF7b,Spain,ENA,9,31
585,2020-10-01,GENE,ORF7b,United Kingdom,ENA,225,70
586,2020-10-01,GENE,ORF8,Brazil,ENA,5,17
587,2020-10-01,GENE,ORF8,Malaysia,ENA,0,8
588,2020-10-01,GENE,ORF8,Peru,ENA,1,8
589,2020-10-01,GENE,ORF8,South Africa,ENA,1,10
590,2020-10-01,GENE,ORF8,Spain,ENA,32,378
591,2020-10-01,GENE,ORF8,Switzerland,ENA,1,2
592,2020-10-01,GENE,ORF8,United Kingdom,ENA,109,1066
593,2020-10-01,GENE,ORF8,United States,ENA,54,4
594,2020-10-01,GENE,S,Brazil,ENA,123,16
595,2020-10-01,GENE,S,Ecuador,ENA,0,1
596,2020-10-01,GENE,S,Malaysia,ENA,20,8
597,2020-10-01,GENE,S,Peru,ENA,55,43
598,2020-10-01,GENE,S,Poland,ENA,74,13
599,2020-10-01,GENE,S,South Africa,ENA,71,1
600,2020-10-01,GENE,S,Spain,ENA,1989,147
601,2020-10-01,GENE,S,Switzerland,ENA,7,3
602,2020-10-01,GENE,S,United Kingdom,ENA,4943,1035
603,2020-10-01,GENE,S,United States,ENA,156,57
604,2020-11-01,GENE,E,Brazil,ENA,0,1
605,2020-11-01,GENE,E,Greece,ENA,0,4
606,2020-11-01,GENE,E,Poland,ENA,0,3
607,2020-11-01,GENE,E,Spain,ENA,6,7
608,2020-11-01,GENE,E,United Kingdom,ENA,38,135
609,2020-11-01,GENE,E,United States,ENA,1,1
610,2020-11-01,GENE,M,Bangladesh,ENA,1,2
611,2020-11-01,GENE,M,Brazil,ENA,1,3
612,2020-11-01,GENE,M,Greece,ENA,0,7
613,2020-11-01,GENE,M,Poland,ENA,0,9
614,2020-11-01,GENE,M,South Africa,ENA,2,2
615,2020-11-01,GENE,M,Spain,ENA,21,571
616,2020-11-01,GENE,M,Switzerland,ENA,0,4
617,2020-11-01,GENE,M,Turkey,ENA,0,3
618,2020-11-01,GENE,M,United Kingdom,ENA,95,2153
619,2020-11-01,GENE,M,United States,ENA,3,10
620,2020-11-01,GENE,N,Bangladesh,ENA,19,9
621,2020-11-01,GENE,N,Brazil,ENA,430,148
622,2020-11-01,GENE,N,Greece,ENA,12,5
623,2020-11-01,GENE,N,Mozambique,ENA,28,10
624,2020-11-01,GENE,N,Peru,ENA,4,1
625,2020-11-01,GENE,N,Poland,ENA,19,7
626,2020-11-01,GENE,N,Spain,ENA,809,112
627,2020-11-01,GENE,N,Switzerland,ENA,34,17
628,2020-11-01,GENE,N,Turkey,ENA,29,13
629,2020-11-01,GENE,N,United Kingdom,ENA,5284,1311
630,2020-11-01,GENE,N,United States,ENA,108,27
631,2020-11-01,GENE,ORF10,Spain,ENA,524,2
632,2020-11-01,GENE,ORF10,United Kingdom,ENA,1698,10
633,2020-11-01,GENE,ORF1ab,Bangladesh,ENA,34,33
634,2020-11-01,GENE,ORF1ab,Brazil,ENA,451,641
635,2020-11-01,GENE,ORF1ab,Greece,ENA,20,48
636,2020-11-01,GENE,ORF1ab,Mozambique,ENA,56,60
637,2020-11-01,GENE,ORF1ab,Peru,ENA,6,3
638,2020-11-01,GENE,ORF1ab,Poland,ENA,64,125
639,2020-11-01,GENE,ORF1ab,South Africa,ENA,56,42
640,2020-11-01,GENE,ORF1ab,Spain,ENA,2048,2982
641,2020-11-01,GENE,ORF1ab,Switzerland,ENA,25,82
642,2020-11-01,GENE,ORF1ab,Turkey,ENA,20,29
643,2020-11-01,GENE,ORF1ab,United Kingdom,ENA,9425,12781
644,2020-11-01,GENE,ORF1ab,United States,ENA,304,336
645,2020-11-01,GENE,ORF3a,Bangladesh,ENA,7,5
646,2020-11-01,GENE,ORF3a,Brazil,ENA,36,12
647,2020-11-01,GENE,ORF3a,Greece,ENA,1,1
648,2020-11-01,GENE,ORF3a,Peru,ENA,0,1
649,2020-11-01,GENE,ORF3a,Poland,ENA,12,3
650,2020-11-01,GENE,ORF3a,Spain,ENA,256,34
651,2020-11-01,GENE,ORF3a,Switzerland,ENA,3,2
652,2020-11-01,GENE,ORF3a,United Kingdom,ENA,1046,369
653,2020-11-01,GENE,ORF3a,United States,ENA,83,5
654,2020-11-01,GENE,ORF6,Bangladesh,ENA,3,1
655,2020-11-01,GENE,ORF6,Brazil,ENA,17,1
656,2020-11-01,GENE,ORF6,Mozambique,ENA,0,4
657,2020-11-01,GENE,ORF6,Spain,ENA,15,8
658,2020-11-01,GENE,ORF6,United Kingdom,ENA,52,66
659,2020-11-01,GENE,ORF6,United States,ENA,0,1
660,2020-11-01,GENE,ORF7a,Brazil,ENA,1,3
661,2020-11-01,GENE,ORF7a,Greece,ENA,0,1
662,2020-11-01,GENE,ORF7a,Poland,ENA,1,1
663,2020-11-01,GENE,ORF7a,Spain,ENA,27,11
664,2020-11-01,GENE,ORF7a,United Kingdom,ENA,154,92
665,2020-11-01,GENE,ORF7a,United States,ENA,3,5
666,2020-11-01,GENE,ORF7b,Brazil,ENA,2,2
667,2020-11-01,GENE,ORF7b,Poland,ENA,0,4
668,2020-11-01,GENE,ORF7b,Spain,ENA,6,10
669,2020-11-01,GENE,ORF7b,Switzerland,ENA,0,6
670,2020-11-01,GENE,ORF7b,United Kingdom,ENA,212,80
671,2020-11-01,GENE,ORF8,Bangladesh,ENA,0,1
672,2020-11-01,GENE,ORF8,Brazil,ENA,9,68
673,2020-11-01,GENE,ORF8,Greece,ENA,0,5
674,2020-11-01,GENE,ORF8,Poland,ENA,1,1
675,2020-11-01,GENE,ORF8,South Africa,ENA,2,15
676,2020-11-01,GENE,ORF8,Spain,ENA,81,267
677,2020-11-01,GENE,ORF8,United Kingdom,ENA,676,1226
678,2020-11-01,GENE,ORF8,United States,ENA,48,2
679,2020-11-01,GENE,S,Bangladesh,ENA,16,1
680,2020-11-01,GENE,S,Brazil,ENA,345,21
681,2020-11-01,GENE,S,Greece,ENA,9,6
682,2020-11-01,GENE,S,Mozambique,ENA,31,21
683,2020-11-01,GENE,S,Peru,ENA,3,1
684,2020-11-01,GENE,S,Poland,ENA,56,13
685,2020-11-01,GENE,S,South Africa,ENA,113,2
686,2020-11-01,GENE,S,Spain,ENA,1489,146
687,2020-11-01,GENE,S,Turkey,ENA,8,3
688,2020-11-01,GENE,S,United Kingdom,ENA,8172,1322
689,2020-11-01,GENE,S,United States,ENA,99,25
690,2020-12-01,GENE,E,Peru,ENA,3,2
691,2020-12-01,GENE,E,Poland,ENA,0,2
692,2020-12-01,GENE,E,Spain,ENA,21,18
693,2020-12-01,GENE,E,Switzerland,ENA,0,1
694,2020-12-01,GENE,E,United Kingdom,ENA,42,47
695,2020-12-01,GENE,M,Bangladesh,ENA,3,9
696,2020-12-01,GENE,M,Peru,ENA,2,17
697,2020-12-01,GENE,M,Poland,ENA,0,3
698,2020-12-01,GENE,M,Spain,ENA,43,982
699,2020-12-01,GENE,M,Switzerland,ENA,0,2
700,2020-12-01,GENE,M,United Kingdom,ENA,149,712
701,2020-12-01,GENE,M,United States,ENA,4,58
702,2020-12-01,GENE,N,Australia,ENA,6,1
703,2020-12-01,GENE,N,Bangladesh,ENA,50,28
704,2020-12-01,GENE,N,Mozambique,ENA,13,4
705,2020-12-01,GENE,N,Peru,ENA,201,118
706,2020-12-01,GENE,N,Poland,ENA,8,5
707,2020-12-01,GENE,N,Qatar,ENA,5,1
708,2020-12-01,GENE,N,Spain,ENA,1683,259
709,2020-12-01,GENE,N,Switzerland,ENA,35,10
710,2020-12-01,GENE,N,United Kingdom,ENA,10628,1919
711,2020-12-01,GENE,N,United States,ENA,198,29
712,2020-12-01,GENE,ORF10,Peru,ENA,4,1
713,2020-12-01,GENE,ORF10,Spain,ENA,860,12
714,2020-12-01,GENE,ORF10,United Kingdom,ENA,570,14
715,2020-12-01,GENE,ORF10,United States,ENA,8,2
716,2020-12-01,GENE,ORF1ab,Australia,ENA,7,5
717,2020-12-01,GENE,ORF1ab,Bangladesh,ENA,96,76
718,2020-12-01,GENE,ORF1ab,Mozambique,ENA,28,29
719,2020-12-01,GENE,ORF1ab,Peru,ENA,433,359
720,2020-12-01,GENE,ORF1ab,Poland,ENA,49,59
721,2020-12-01,GENE,ORF1ab,Qatar,ENA,4,3
722,2020-12-01,GENE,ORF1ab,Spain,ENA,4134,5754
723,2020-12-01,GENE,ORF1ab,Switzerland,ENA,40,44
724,2020-12-01,GENE,ORF1ab,United Kingdom,ENA,13578,10178
725,2020-12-01,GENE,ORF1ab,United States,ENA,591,593
726,2020-12-01,GENE,ORF3a,Bangladesh,ENA,17,12
727,2020-12-01,GENE,ORF3a,Mozambique,ENA,3,3
728,2020-12-01,GENE,ORF3a,Peru,ENA,51,18
729,2020-12-01,GENE,ORF3a,Spain,ENA,436,130
730,2020-12-01,GENE,ORF3a,United Kingdom,ENA,591,151
731,2020-12-01,GENE,ORF3a,United States,ENA,142,7
732,2020-12-01,GENE,ORF6,Bangladesh,ENA,6,1
733,2020-12-01,GENE,ORF6,Peru,ENA,1,3
734,2020-12-01,GENE,ORF6,Spain,ENA,28,39
735,2020-12-01,GENE,ORF6,United Kingdom,ENA,53,29
736,2020-12-01,GENE,ORF6,United States,ENA,2,2
737,2020-12-01,GENE,ORF7a,Bangladesh,ENA,1,3
738,2020-12-01,GENE,ORF7a,Peru,ENA,10,2
739,2020-12-01,GENE,ORF7a,Poland,ENA,1,1
740,2020-12-01,GENE,ORF7a,Spain,ENA,70,27
741,2020-12-01,GENE,ORF7a,United Kingdom,ENA,104,30
742,2020-12-01,GENE,ORF7a,United States,ENA,13,5
743,2020-12-01,GENE,ORF7b,Peru,ENA,5,2
744,2020-12-01,GENE,ORF7b,Poland,ENA,0,3
745,2020-12-01,GENE,ORF7b,Spain,ENA,36,20
746,2020-12-01,GENE,ORF7b,Switzerland,ENA,0,2
747,2020-12-01,GENE,ORF7b,United Kingdom,ENA,42,25
748,2020-12-01,GENE,ORF8,Australia,ENA,2,1
749,2020-12-01,GENE,ORF8,Bangladesh,ENA,1,6
750,2020-12-01,GENE,ORF8,Mozambique,ENA,4,1
751,2020-12-01,GENE,ORF8,Peru,ENA,15,6
752,2020-12-01,GENE,ORF8,Poland,ENA,0,1
753,2020-12-01,GENE,ORF8,Spain,ENA,244,418
754,2020-12-01,GENE,ORF8,United Kingdom,ENA,3280,453
755,2020-12-01,GENE,ORF8,United States,ENA,62,5
756,2020-12-01,GENE,S,Bangladesh,ENA,47,6
757,2020-12-01,GENE,S,Mozambique,ENA,21,13
758,2020-12-01,GENE,S,Peru,ENA,178,92
759,2020-12-01,GENE,S,Poland,ENA,29,6
760,2020-12-01,GENE,S,Qatar,ENA,4,5
761,2020-12-01,GENE,S,Spain,ENA,2708,333
762,2020-12-01,GENE,S,Switzerland,ENA,14,2
763,2020-12-01,GENE,S,United Kingdom,ENA,12796,601
764,2020-12-01,GENE,S,United States,ENA,312,83
765,2021-01-01,GENE,E,Mozambique,ENA,69,1
766,2021-01-01,GENE,E,Poland,ENA,0,2
767,2021-01-01,GENE,E,Spain,ENA,154,76
768,2021-01-01,GENE,E,Switzerland,ENA,0,5
769,2021-01-01,GENE,E,United Kingdom,ENA,55,45
770,2021-01-01,GENE,E,United States,ENA,20,19
771,2021-01-01,GENE,M,Mozambique,ENA,2,12
772,2021-01-01,GENE,M,Peru,ENA,0,7
773,2021-01-01,GENE,M,Poland,ENA,0,1
774,2021-01-01,GENE,M,Spain,ENA,299,1917
775,2021-01-01,GENE,M,Switzerland,ENA,3,28
776,2021-01-01,GENE,M,United Kingdom,ENA,222,422
777,2021-01-01,GENE,M,United States,ENA,44,444
778,2021-01-01,GENE,N,Italy,ENA,15,6
779,2021-01-01,GENE,N,Japan,ENA,5,1
780,2021-01-01,GENE,N,Mexico,ENA,2,1
781,2021-01-01,GENE,N,Mozambique,ENA,82,7
782,2021-01-01,GENE,N,Peru,ENA,79,38
783,2021-01-01,GENE,N,Poland,ENA,9,8
784,2021-01-01,GENE,N,Spain,ENA,13439,2480
785,2021-01-01,GENE,N,Switzerland,ENA,274,102
786,2021-01-01,GENE,N,United Kingdom,ENA,17804,3146
787,2021-01-01,GENE,N,United States,ENA,1773,422
788,2021-01-01,GENE,ORF10,Spain,ENA,1871,104
789,2021-01-01,GENE,ORF10,United Kingdom,ENA,361,13
790,2021-01-01,GENE,ORF10,United States,ENA,32,8
791,2021-01-01,GENE,ORF1ab,Italy,ENA,18,21
792,2021-01-01,GENE,ORF1ab,Japan,ENA,5,7
793,2021-01-01,GENE,ORF1ab,Mexico,ENA,4,6
794,2021-01-01,GENE,ORF1ab,Mozambique,ENA,382,247
795,2021-01-01,GENE,ORF1ab,Peru,ENA,90,89
796,2021-01-01,GENE,ORF1ab,Poland,ENA,27,35
797,2021-01-01,GENE,ORF1ab,Spain,ENA,22521,20898
798,2021-01-01,GENE,ORF1ab,Switzerland,ENA,379,345
799,2021-01-01,GENE,ORF1ab,United Kingdom,ENA,21380,14110
800,2021-01-01,GENE,ORF1ab,United States,ENA,5339,5738
801,2021-01-01,GENE,ORF3a,Italy,ENA,3,3
802,2021-01-01,GENE,ORF3a,Mozambique,ENA,166,10
803,2021-01-01,GENE,ORF3a,Peru,ENA,3,4
804,2021-01-01,GENE,ORF3a,Poland,ENA,9,2
805,2021-01-01,GENE,ORF3a,Spain,ENA,1654,544
806,2021-01-01,GENE,ORF3a,United Kingdom,ENA,592,185
807,2021-01-01,GENE,ORF3a,United States,ENA,1222,96
808,2021-01-01,GENE,ORF6,Spain,ENA,43,95
809,2021-01-01,GENE,ORF6,United Kingdom,ENA,67,49
810,2021-01-01,GENE,ORF6,United States,ENA,34,21
811,2021-01-01,GENE,ORF7a,Mozambique,ENA,2,3
812,2021-01-01,GENE,ORF7a,Spain,ENA,427,111
813,2021-01-01,GENE,ORF7a,United Kingdom,ENA,180,98
814,2021-01-01,GENE,ORF7a,United States,ENA,82,67
815,2021-01-01,GENE,ORF7b,Spain,ENA,68,70
816,2021-01-01,GENE,ORF7b,Switzerland,ENA,0,23
817,2021-01-01,GENE,ORF7b,United Kingdom,ENA,45,14
818,2021-01-01,GENE,ORF7b,United States,ENA,16,5
819,2021-01-01,GENE,ORF8,Mozambique,ENA,13,69
820,2021-01-01,GENE,ORF8,Peru,ENA,0,5
821,2021-01-01,GENE,ORF8,Spain,ENA,3820,876
822,2021-01-01,GENE,ORF8,United Kingdom,ENA,5798,260
823,2021-01-01,GENE,ORF8,United States,ENA,568,92
824,2021-01-01,GENE,S,Mexico,ENA,1,1
825,2021-01-01,GENE,S,Mozambique,ENA,530,12
826,2021-01-01,GENE,S,Peru,ENA,75,12
827,2021-01-01,GENE,S,Poland,ENA,20,2
828,2021-01-01,GENE,S,Spain,ENA,17627,1345
829,2021-01-01,GENE,S,Switzerland,ENA,232,5
830,2021-01-01,GENE,S,United Kingdom,ENA,20400,664
831,2021-01-01,GENE,S,United States,ENA,2741,748
832,2021-02-01,GENE,E,Spain,ENA,79,19
833,2021-02-01,GENE,E,Switzerland,ENA,0,2
834,2021-02-01,GENE,E,United Kingdom,ENA,21,5
835,2021-02-01,GENE,M,Mozambique,ENA,1,6
836,2021-02-01,GENE,M,Peru,ENA,0,11
837,2021-02-01,GENE,M,Spain,ENA,225,845
838,2021-02-01,GENE,M,Switzerland,ENA,1,1
839,2021-02-01,GENE,M,United Kingdom,ENA,46,57
840,2021-02-01,GENE,N,Bangladesh,ENA,5,1
841,2021-02-01,GENE,N,Mozambique,ENA,38,7
842,2021-02-01,GENE,N,Peru,ENA,108,40
843,2021-02-01,GENE,N,Poland,ENA,6,1
844,2021-02-01,GENE,N,Spain,ENA,7202,1393
845,2021-02-01,GENE,N,Switzerland,ENA,429,194
846,2021-02-01,GENE,N,United Kingdom,ENA,5213,915
847,2021-02-01,GENE,ORF10,Spain,ENA,747,56
848,2021-02-01,GENE,ORF10,United Kingdom,ENA,37,4
849,2021-02-01,GENE,ORF1ab,Bangladesh,ENA,6,7
850,2021-02-01,GENE,ORF1ab,Japan,ENA,2,4
851,2021-02-01,GENE,ORF1ab,Mozambique,ENA,207,142
852,2021-02-01,GENE,ORF1ab,Peru,ENA,115,78
853,2021-02-01,GENE,ORF1ab,Poland,ENA,8,5
854,2021-02-01,GENE,ORF1ab,Spain,ENA,11930,10205
855,2021-02-01,GENE,ORF1ab,Switzerland,ENA,501,366
856,2021-02-01,GENE,ORF1ab,United Kingdom,ENA,6246,3894
857,2021-02-01,GENE,ORF1ab,United States,ENA,29,59
858,2021-02-01,GENE,ORF3a,Mozambique,ENA,79,7
859,2021-02-01,GENE,ORF3a,Peru,ENA,13,11
860,2021-02-01,GENE,ORF3a,Spain,ENA,840,207
861,2021-02-01,GENE,ORF3a,United Kingdom,ENA,159,48
862,2021-02-01,GENE,ORF6,Mozambique,ENA,2,1
863,2021-02-01,GENE,ORF6,Spain,ENA,32,69
864,2021-02-01,GENE,ORF6,United Kingdom,ENA,19,13
865,2021-02-01,GENE,ORF6,United States,ENA,0,1
866,2021-02-01,GENE,ORF7a,Peru,ENA,0,2
867,2021-02-01,GENE,ORF7a,Spain,ENA,184,44
868,2021-02-01,GENE,ORF7a,United Kingdom,ENA,50,28
869,2021-02-01,GENE,ORF7b,Spain,ENA,31,39
870,2021-02-01,GENE,ORF7b,Switzerland,ENA,0,1
871,2021-02-01,GENE,ORF7b,United Kingdom,ENA,13,5
872,2021-02-01,GENE,ORF8,Mozambique,ENA,4,35
873,2021-02-01,GENE,ORF8,Peru,ENA,6,10
874,2021-02-01,GENE,ORF8,Spain,ENA,1966,409
875,2021-02-01,GENE,ORF8,Switzerland,ENA,85,1
876,2021-02-01,GENE,ORF8,United Kingdom,ENA,1716,27
877,2021-02-01,GENE,ORF8,United States,ENA,14,4
878,2021-02-01,GENE,S,Bangladesh,ENA,12,1
879,2021-02-01,GENE,S,Mozambique,ENA,264,22
880,2021-02-01,GENE,S,Peru,ENA,106,14
881,2021-02-01,GENE,S,Poland,ENA,7,1
882,2021-02-01,GENE,S,Spain,ENA,9315,560
883,2021-02-01,GENE,S,Switzerland,ENA,274,10
884,2021-02-01,GENE,S,United Kingdom,ENA,5792,170
885,2021-03-01,GENE,E,Poland,ENA,1,10
886,2021-03-01,GENE,E,Spain,ENA,59,7
887,2021-03-01,GENE,E,United Kingdom,ENA,5,3
888,2021-03-01,GENE,M,Mozambique,ENA,0,2
889,2021-03-01,GENE,M,Peru,ENA,0,15
890,2021-03-01,GENE,M,Poland,ENA,6,18
891,2021-03-01,GENE,M,Spain,ENA,79,241
892,2021-03-01,GENE,M,Switzerland,ENA,3,7
893,2021-03-01,GENE,M,United Kingdom,ENA,13,30
894,2021-03-01,GENE,M,United States,ENA,8,8
895,2021-03-01,GENE,N,Italy,ENA,6,3
896,2021-03-01,GENE,N,Mozambique,ENA,4,1
897,2021-03-01,GENE,N,Peru,ENA,88,33
898,2021-03-01,GENE,N,Philippines,ENA,9,6
899,2021-03-01,GENE,N,Poland,ENA,343,85
900,2021-03-01,GENE,N,Spain,ENA,6448,1346
901,2021-03-01,GENE,N,Switzerland,ENA,303,89
902,2021-03-01,GENE,N,United Kingdom,ENA,2244,407
903,2021-03-01,GENE,N,United States,ENA,148,16
904,2021-03-01,GENE,N,Uruguay,ENA,9,3
905,2021-03-01,GENE,ORF10,Spain,ENA,181,16
906,2021-03-01,GENE,ORF10,United Kingdom,ENA,7,2
907,2021-03-01,GENE,ORF1ab,Italy,ENA,9,22
908,2021-03-01,GENE,ORF1ab,Jordan,ENA,5,1
909,2021-03-01,GENE,ORF1ab,Mozambique,ENA,32,18
910,2021-03-01,GENE,ORF1ab,Peru,ENA,102,56
911,2021-03-01,GENE,ORF1ab,Philippines,ENA,39,37
912,2021-03-01,GENE,ORF1ab,Poland,ENA,514,333
913,2021-03-01,GENE,ORF1ab,Spain,ENA,9630,7048
914,2021-03-01,GENE,ORF1ab,Switzerland,ENA,291,333
915,2021-03-01,GENE,ORF1ab,United Kingdom,ENA,2700,1687
916,2021-03-01,GENE,ORF1ab,United States,ENA,265,199
917,2021-03-01,GENE,ORF1ab,Uruguay,ENA,7,17
918,2021-03-01,GENE,ORF3a,Mozambique,ENA,11,1
919,2021-03-01,GENE,ORF3a,Peru,ENA,2,4
920,2021-03-01,GENE,ORF3a,Poland,ENA,40,7
921,2021-03-01,GENE,ORF3a,Spain,ENA,420,134
922,2021-03-01,GENE,ORF3a,United Kingdom,ENA,134,24
923,2021-03-01,GENE,ORF3a,United States,ENA,109,2
924,2021-03-01,GENE,ORF6,Philippines,ENA,0,1
925,2021-03-01,GENE,ORF6,Poland,ENA,1,2
926,2021-03-01,GENE,ORF6,Spain,ENA,28,24
